Model_ID,N_features,Features,All_Features,Train_R2_CV,Val_R2_CV,Gap,CV_RMSE,Adj_R2,AIC,BIC,Test_R2,Test_RMSE,Unstable,Rank
49,3,"Monopole, Dipole_1, r2","Monopole, Dipole_1, r2, Scaffold_Factor",0.8247,0.7536,0.0711,0.0428,0.7864,-455.15,-431.98,0.3257,0.1806,Scaffold_BX-6,1
145,4,"Monopole, Dipole_1, r2, r2_acc","Monopole, Dipole_1, r2, r2_acc, Scaffold_Factor",0.8247,0.7536,0.0711,0.0428,0.783,-453.15,-427.66,0.3257,0.1806,Scaffold_BX-6,2
147,4,"Monopole, Dipole_1, r2, Polar_acc","Monopole, Dipole_1, r2, Polar_acc, Scaffold_Factor",0.8247,0.7536,0.0711,0.0428,0.783,-453.15,-427.66,0.3257,0.1806,Scaffold_BX-6,3
288,5,"Monopole, Dipole_1, r2, r2_acc, Polar_acc","Monopole, Dipole_1, r2, r2_acc, Polar_acc, Scaffold_Factor",0.8247,0.7536,0.0711,0.0428,0.7795,-451.15,-423.34,0.3257,0.1806,Scaffold_BX-6,4
132,4,"Monopole, Dipole_1, Q_0, r2","Monopole, Dipole_1, Q_0, r2, Scaffold_Factor",0.8264,0.753,0.0733,0.0427,0.7851,-453.87,-428.38,0.3252,0.1807,"Q_0, Scaffold_BX-6",5
399,6,"Monopole, Dipole_1, Q_0, r2, r2_acc, Polar_acc","Monopole, Dipole_1, Q_0, r2, r2_acc, Polar_acc, Scaffold_Factor",0.8264,0.753,0.0733,0.0427,0.7781,-449.87,-419.75,0.3252,0.1807,"Q_0, Scaffold_BX-6",6
267,5,"Monopole, Dipole_1, Q_0, r2, Polar_acc","Monopole, Dipole_1, Q_0, r2, Polar_acc, Scaffold_Factor",0.8264,0.753,0.0733,0.0427,0.7817,-451.87,-424.07,0.3252,0.1807,"Q_0, Scaffold_BX-6",7
265,5,"Monopole, Dipole_1, Q_0, r2, r2_acc","Monopole, Dipole_1, Q_0, r2, r2_acc, Scaffold_Factor",0.8264,0.753,0.0733,0.0427,0.7817,-451.87,-424.07,0.3252,0.1807,"Q_0, Scaffold_BX-6",8
281,5,"Monopole, Dipole_1, C6, r2, r2_acc","Monopole, Dipole_1, C6, r2, r2_acc, Scaffold_Factor",0.8251,0.7527,0.0724,0.0428,0.78,-451.29,-423.48,0.3246,0.1808,"C6, Scaffold_BX-6",9
283,5,"Monopole, Dipole_1, C6, r2, Polar_acc","Monopole, Dipole_1, C6, r2, Polar_acc, Scaffold_Factor",0.8251,0.7527,0.0724,0.0428,0.78,-451.29,-423.48,0.3246,0.1808,"C6, Scaffold_BX-6",10
413,6,"Monopole, Dipole_1, C6, r2, r2_acc, Polar_acc","Monopole, Dipole_1, C6, r2, r2_acc, Polar_acc, Scaffold_Factor",0.8251,0.7527,0.0724,0.0428,0.7763,-449.29,-419.17,0.3246,0.1808,"C6, Scaffold_BX-6",11
141,4,"Monopole, Dipole_1, C6, r2","Monopole, Dipole_1, C6, r2, Scaffold_Factor",0.8251,0.7527,0.0724,0.0428,0.7834,-453.29,-427.8,0.3246,0.1808,"C6, Scaffold_BX-6",12
477,7,"Monopole, Dipole_1, Q_0, C6, r2, r2_acc, Polar_acc","Monopole, Dipole_1, Q_0, C6, r2, r2_acc, Polar_acc, Scaffold_Factor",0.8266,0.7515,0.0751,0.0428,0.7745,-447.9,-415.46,0.3257,0.1806,"Q_0, C6, Scaffold_BX-6",13
261,5,"Monopole, Dipole_1, Q_0, C6, r2","Monopole, Dipole_1, Q_0, C6, r2, Scaffold_Factor",0.8266,0.7515,0.0751,0.0428,0.7817,-451.9,-424.09,0.3257,0.1806,"Q_0, C6, Scaffold_BX-6",14
392,6,"Monopole, Dipole_1, Q_0, C6, r2, r2_acc","Monopole, Dipole_1, Q_0, C6, r2, r2_acc, Scaffold_Factor",0.8266,0.7515,0.0751,0.0428,0.7782,-449.9,-419.78,0.3257,0.1806,"Q_0, C6, Scaffold_BX-6",15
394,6,"Monopole, Dipole_1, Q_0, C6, r2, Polar_acc","Monopole, Dipole_1, Q_0, C6, r2, Polar_acc, Scaffold_Factor",0.8266,0.7515,0.0751,0.0428,0.7782,-449.9,-419.78,0.3257,0.1806,"Q_0, C6, Scaffold_BX-6",16
134,4,"Monopole, Dipole_1, Q_0, Polarizability","Monopole, Dipole_1, Q_0, Polarizability, Scaffold_Factor",0.8269,0.7514,0.0755,0.043,0.7856,-454.04,-428.55,0.3266,0.1805,Scaffold_BX-6,17
270,5,"Monopole, Dipole_1, Q_0, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, Polarizability, Polar_acc, Scaffold_Factor",0.8269,0.7514,0.0755,0.043,0.7821,-452.04,-424.23,0.3266,0.1805,Scaffold_BX-6,18
268,5,"Monopole, Dipole_1, Q_0, r2_acc, Polarizability","Monopole, Dipole_1, Q_0, r2_acc, Polarizability, Scaffold_Factor",0.8269,0.7514,0.0755,0.043,0.7821,-452.04,-424.23,0.3266,0.1805,Scaffold_BX-6,19
401,6,"Monopole, Dipole_1, Q_0, r2_acc, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.8269,0.7514,0.0755,0.043,0.7786,-450.04,-419.91,0.3266,0.1805,Scaffold_BX-6,20
409,6,"Monopole, Dipole_1, Q_2, r2, r2_acc, Polar_acc","Monopole, Dipole_1, Q_2, r2, r2_acc, Polar_acc, Scaffold_Factor",0.8258,0.7488,0.0771,0.0429,0.7771,-449.56,-419.43,0.3311,0.1799,"Q_2, Scaffold_BX-6, Scaffold_Benzene",21
275,5,"Monopole, Dipole_1, Q_2, r2, r2_acc","Monopole, Dipole_1, Q_2, r2, r2_acc, Scaffold_Factor",0.8258,0.7488,0.0771,0.0429,0.7807,-451.56,-423.75,0.3311,0.1799,"Q_2, Scaffold_BX-6, Scaffold_Benzene",22
277,5,"Monopole, Dipole_1, Q_2, r2, Polar_acc","Monopole, Dipole_1, Q_2, r2, Polar_acc, Scaffold_Factor",0.8258,0.7488,0.0771,0.0429,0.7807,-451.56,-423.75,0.3311,0.1799,"Q_2, Scaffold_BX-6, Scaffold_Benzene",23
137,4,"Monopole, Dipole_1, Q_2, r2","Monopole, Dipole_1, Q_2, r2, Scaffold_Factor",0.8258,0.7488,0.0771,0.0429,0.7842,-453.56,-428.07,0.3311,0.1799,"Q_2, Scaffold_BX-6, Scaffold_Benzene",24
396,6,"Monopole, Dipole_1, Q_0, C6, r2_acc, Polar_acc","Monopole, Dipole_1, Q_0, C6, r2_acc, Polar_acc, Scaffold_Factor",0.8256,0.7478,0.0778,0.0432,0.7772,-449.58,-419.45,0.3267,0.1805,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",25
264,5,"Monopole, Dipole_1, Q_0, C6, Polar_acc","Monopole, Dipole_1, Q_0, C6, Polar_acc, Scaffold_Factor",0.8256,0.7478,0.0778,0.0432,0.7808,-451.58,-423.77,0.3267,0.1805,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",26
131,4,"Monopole, Dipole_1, Q_0, C6","Monopole, Dipole_1, Q_0, C6, Scaffold_Factor",0.8256,0.7478,0.0778,0.0432,0.7843,-453.58,-428.09,0.3267,0.1805,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",27
262,5,"Monopole, Dipole_1, Q_0, C6, r2_acc","Monopole, Dipole_1, Q_0, C6, r2_acc, Scaffold_Factor",0.8256,0.7478,0.0778,0.0432,0.7808,-451.58,-423.77,0.3267,0.1805,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",28
150,4,"Monopole, Dipole_1, Polarizability, Polar_acc","Monopole, Dipole_1, Polarizability, Polar_acc, Scaffold_Factor",0.8228,0.7472,0.0756,0.0436,0.7801,-452.14,-426.65,0.3265,0.1805,Scaffold_BX-6,29
51,3,"Monopole, Dipole_1, Polarizability","Monopole, Dipole_1, Polarizability, Scaffold_Factor",0.8228,0.7472,0.0756,0.0436,0.7835,-454.14,-430.97,0.3265,0.1805,Scaffold_BX-6,30
148,4,"Monopole, Dipole_1, r2_acc, Polarizability","Monopole, Dipole_1, r2_acc, Polarizability, Scaffold_Factor",0.8228,0.7472,0.0756,0.0436,0.7801,-452.14,-426.65,0.3265,0.1805,Scaffold_BX-6,31
290,5,"Monopole, Dipole_1, r2_acc, Polarizability, Polar_acc","Monopole, Dipole_1, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.8228,0.7472,0.0756,0.0436,0.7766,-450.14,-422.33,0.3265,0.1805,Scaffold_BX-6,32
479,7,"Monopole, Dipole_1, Q_0, C6, r2_acc, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, C6, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.8272,0.7469,0.0803,0.0437,0.7749,-448.05,-415.6,0.3265,0.1805,"C6, Polarizability, Scaffold_BX-6",33
280,5,"Monopole, Dipole_1, Q_2, Polarizability, Polar_acc","Monopole, Dipole_1, Q_2, Polarizability, Polar_acc, Scaffold_Factor",0.826,0.7469,0.0791,0.0431,0.7808,-451.6,-423.79,0.3354,0.1793,"Scaffold_BX-6, Scaffold_Benzene",34
278,5,"Monopole, Dipole_1, Q_2, r2_acc, Polarizability","Monopole, Dipole_1, Q_2, r2_acc, Polarizability, Scaffold_Factor",0.826,0.7469,0.0791,0.0431,0.7808,-451.6,-423.79,0.3354,0.1793,"Scaffold_BX-6, Scaffold_Benzene",35
397,6,"Monopole, Dipole_1, Q_0, C6, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, C6, Polarizability, Polar_acc, Scaffold_Factor",0.8272,0.7469,0.0803,0.0437,0.7786,-450.05,-419.92,0.3265,0.1805,"C6, Polarizability, Scaffold_BX-6",36
395,6,"Monopole, Dipole_1, Q_0, C6, r2_acc, Polarizability","Monopole, Dipole_1, Q_0, C6, r2_acc, Polarizability, Scaffold_Factor",0.8272,0.7469,0.0803,0.0437,0.7786,-450.05,-419.92,0.3265,0.1805,"C6, Polarizability, Scaffold_BX-6",37
139,4,"Monopole, Dipole_1, Q_2, Polarizability","Monopole, Dipole_1, Q_2, Polarizability, Scaffold_Factor",0.826,0.7469,0.0791,0.0431,0.7843,-453.6,-428.1,0.3354,0.1793,"Scaffold_BX-6, Scaffold_Benzene",38
411,6,"Monopole, Dipole_1, Q_2, r2_acc, Polarizability, Polar_acc","Monopole, Dipole_1, Q_2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.826,0.7469,0.0791,0.0431,0.7772,-449.6,-419.47,0.3354,0.1793,"Scaffold_BX-6, Scaffold_Benzene",39
263,5,"Monopole, Dipole_1, Q_0, C6, Polarizability","Monopole, Dipole_1, Q_0, C6, Polarizability, Scaffold_Factor",0.8272,0.7469,0.0803,0.0437,0.7822,-452.05,-424.24,0.3265,0.1805,"C6, Polarizability, Scaffold_BX-6",40
452,6,"Dipole_1, Q_0, r2, r2_acc, Polarizability, Polar_acc","Dipole_1, Q_0, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.827,0.7463,0.0806,0.0437,0.7784,-450.0,-419.87,0.3282,0.1803,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",41
289,5,"Monopole, Dipole_1, r2, Polarizability, Polar_acc","Monopole, Dipole_1, r2, Polarizability, Polar_acc, Scaffold_Factor",0.8256,0.7463,0.0793,0.0431,0.7803,-451.4,-423.59,0.3242,0.1808,"Polarizability, Scaffold_BX-6",42
287,5,"Monopole, Dipole_1, r2, r2_acc, Polarizability","Monopole, Dipole_1, r2, r2_acc, Polarizability, Scaffold_Factor",0.8256,0.7463,0.0793,0.0431,0.7803,-451.4,-423.59,0.3242,0.1808,"Polarizability, Scaffold_BX-6",43
342,5,"Dipole_1, Q_0, r2, r2_acc, Polarizability","Dipole_1, Q_0, r2, r2_acc, Polarizability, Scaffold_Factor",0.827,0.7463,0.0806,0.0437,0.782,-452.0,-424.19,0.3282,0.1803,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",44
196,4,"Dipole_1, Q_0, r2, Polarizability","Dipole_1, Q_0, r2, Polarizability, Scaffold_Factor",0.827,0.7463,0.0806,0.0437,0.7855,-454.0,-428.51,0.3282,0.1803,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",45
146,4,"Monopole, Dipole_1, r2, Polarizability","Monopole, Dipole_1, r2, Polarizability, Scaffold_Factor",0.8256,0.7463,0.0793,0.0431,0.7838,-453.4,-427.91,0.3242,0.1808,"Polarizability, Scaffold_BX-6",46
344,5,"Dipole_1, Q_0, r2, Polarizability, Polar_acc","Dipole_1, Q_0, r2, Polarizability, Polar_acc, Scaffold_Factor",0.827,0.7463,0.0806,0.0437,0.782,-452.0,-424.19,0.3282,0.1803,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",47
416,6,"Monopole, Dipole_1, r2, r2_acc, Polarizability, Polar_acc","Monopole, Dipole_1, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.8256,0.7463,0.0793,0.0431,0.7767,-449.4,-419.28,0.3242,0.1808,"Polarizability, Scaffold_BX-6",48
482,7,"Monopole, Dipole_1, Q_2, C6, r2, r2_acc, Polar_acc","Monopole, Dipole_1, Q_2, C6, r2, r2_acc, Polar_acc, Scaffold_Factor",0.826,0.7457,0.0803,0.0433,0.7734,-447.56,-415.11,0.3313,0.1799,"Q_2, C6, Scaffold_BX-6, Scaffold_Benzene",49
404,6,"Monopole, Dipole_1, Q_2, C6, r2, Polar_acc","Monopole, Dipole_1, Q_2, C6, r2, Polar_acc, Scaffold_Factor",0.826,0.7457,0.0803,0.0433,0.7771,-449.56,-419.43,0.3313,0.1799,"Q_2, C6, Scaffold_BX-6, Scaffold_Benzene",50
402,6,"Monopole, Dipole_1, Q_2, C6, r2, r2_acc","Monopole, Dipole_1, Q_2, C6, r2, r2_acc, Scaffold_Factor",0.826,0.7457,0.0803,0.0433,0.7771,-449.56,-419.43,0.3313,0.1799,"Q_2, C6, Scaffold_BX-6, Scaffold_Benzene",51
271,5,"Monopole, Dipole_1, Q_2, C6, r2","Monopole, Dipole_1, Q_2, C6, r2, Scaffold_Factor",0.826,0.7457,0.0803,0.0433,0.7807,-451.56,-423.75,0.3313,0.1799,"Q_2, C6, Scaffold_BX-6, Scaffold_Benzene",52
406,6,"Monopole, Dipole_1, Q_2, C6, r2_acc, Polar_acc","Monopole, Dipole_1, Q_2, C6, r2_acc, Polar_acc, Scaffold_Factor",0.8245,0.7436,0.0809,0.0432,0.7756,-449.05,-418.92,0.3363,0.1792,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",53
272,5,"Monopole, Dipole_1, Q_2, C6, r2_acc","Monopole, Dipole_1, Q_2, C6, r2_acc, Scaffold_Factor",0.8245,0.7436,0.0809,0.0432,0.7792,-451.05,-423.24,0.3363,0.1792,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",54
136,4,"Monopole, Dipole_1, Q_2, C6","Monopole, Dipole_1, Q_2, C6, Scaffold_Factor",0.8245,0.7436,0.0809,0.0432,0.7827,-453.05,-427.56,0.3363,0.1792,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",55
274,5,"Monopole, Dipole_1, Q_2, C6, Polar_acc","Monopole, Dipole_1, Q_2, C6, Polar_acc, Scaffold_Factor",0.8245,0.7436,0.0809,0.0432,0.7792,-451.05,-423.24,0.3363,0.1792,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",56
338,5,"Dipole_1, Q_0, C6, r2, Polar_acc","Dipole_1, Q_0, C6, r2, Polar_acc, Scaffold_Factor",0.8227,0.7426,0.0801,0.0436,0.7779,-450.59,-422.78,0.3268,0.1805,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",57
191,4,"Dipole_1, Q_0, C6, r2","Dipole_1, Q_0, C6, r2, Scaffold_Factor",0.8227,0.7426,0.0801,0.0436,0.7814,-452.59,-427.1,0.3268,0.1805,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",58
336,5,"Dipole_1, Q_0, C6, r2, r2_acc","Dipole_1, Q_0, C6, r2, r2_acc, Scaffold_Factor",0.8227,0.7426,0.0801,0.0436,0.7779,-450.59,-422.78,0.3268,0.1805,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",59
449,6,"Dipole_1, Q_0, C6, r2, r2_acc, Polar_acc","Dipole_1, Q_0, C6, r2, r2_acc, Polar_acc, Scaffold_Factor",0.8227,0.7426,0.0801,0.0436,0.7742,-448.59,-418.46,0.3268,0.1805,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",60
285,5,"Monopole, Dipole_1, C6, r2_acc, Polar_acc","Monopole, Dipole_1, C6, r2_acc, Polar_acc, Scaffold_Factor",0.8204,0.7423,0.0781,0.0438,0.7737,-449.19,-421.38,0.3264,0.1805,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",61
144,4,"Monopole, Dipole_1, C6, Polar_acc","Monopole, Dipole_1, C6, Polar_acc, Scaffold_Factor",0.8204,0.7423,0.0781,0.0438,0.7773,-451.19,-425.69,0.3264,0.1805,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",62
