Model_ID,N_features,Features,All_Features,Train_R2_CV,Val_R2_CV,Gap,CV_RMSE,Adj_R2,AIC,BIC,Test_R2,Test_RMSE,Unstable,Rank
194,4,"Dipole_1, Q_0, C6, Polar_acc","Dipole_1, Q_0, C6, Polar_acc, Scaffold_Factor",0.5803,0.4035,0.1768,0.5263,0.4347,-66.74,-42.82,0.6956,0.3009,"Dipole_1, Q_0, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",102
75,3,"Dipole_1, Q_0, C6","Dipole_1, Q_0, C6, Scaffold_Factor",0.5803,0.4035,0.1768,0.5263,0.4451,-68.74,-46.99,0.6956,0.3009,"Dipole_1, Q_0, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",103
192,4,"Dipole_1, Q_0, C6, r2_acc","Dipole_1, Q_0, C6, r2_acc, Scaffold_Factor",0.5803,0.4035,0.1768,0.5263,0.4347,-66.74,-42.82,0.6956,0.3009,"Dipole_1, Q_0, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",104
355,5,"Dipole_1, Q_2, r2_acc, Polarizability, Polar_acc","Dipole_1, Q_2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.5968,0.3914,0.2054,0.5269,0.4466,-67.36,-41.26,0.6092,0.341,"Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",105
208,4,"Dipole_1, Q_2, r2_acc, Polarizability","Dipole_1, Q_2, r2_acc, Polarizability, Scaffold_Factor",0.5968,0.3914,0.2054,0.5269,0.457,-69.36,-45.44,0.6092,0.341,"Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",106
210,4,"Dipole_1, Q_2, Polarizability, Polar_acc","Dipole_1, Q_2, Polarizability, Polar_acc, Scaffold_Factor",0.5968,0.3914,0.2054,0.5269,0.457,-69.36,-45.44,0.6092,0.341,"Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",107
83,3,"Dipole_1, Q_2, Polarizability","Dipole_1, Q_2, Polarizability, Scaffold_Factor",0.5968,0.3914,0.2054,0.5269,0.4671,-71.36,-49.61,0.6092,0.341,"Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",108
190,4,"Dipole_1, Q_0, Q_2, Polar_acc","Dipole_1, Q_0, Q_2, Polar_acc, Scaffold_Factor",0.6003,0.3813,0.2189,0.5264,0.4602,-69.74,-45.82,0.5001,0.3856,"Q_0, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",109
74,3,"Dipole_1, Q_0, Q_2","Dipole_1, Q_0, Q_2, Scaffold_Factor",0.6003,0.3813,0.2189,0.5264,0.4702,-71.74,-50.0,0.5001,0.3856,"Q_0, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",110
334,5,"Dipole_1, Q_0, Q_2, r2_acc, Polar_acc","Dipole_1, Q_0, Q_2, r2_acc, Polar_acc, Scaffold_Factor",0.6003,0.3813,0.2189,0.5264,0.4498,-67.74,-41.65,0.5001,0.3856,"Q_0, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",111
188,4,"Dipole_1, Q_0, Q_2, r2_acc","Dipole_1, Q_0, Q_2, r2_acc, Scaffold_Factor",0.6003,0.3813,0.2189,0.5264,0.4602,-69.74,-45.82,0.5001,0.3856,"Q_0, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",112
225,4,"Q_0, Q_2, r2, r2_acc","Q_0, Q_2, r2, r2_acc, Scaffold_Factor",0.6047,0.3661,0.2387,0.5326,0.462,-69.96,-46.04,0.5791,0.3538,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",113
227,4,"Q_0, Q_2, r2, Polar_acc","Q_0, Q_2, r2, Polar_acc, Scaffold_Factor",0.6047,0.3661,0.2387,0.5326,0.462,-69.96,-46.04,0.5791,0.3538,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",114
368,5,"Q_0, Q_2, r2, r2_acc, Polar_acc","Q_0, Q_2, r2, r2_acc, Polar_acc, Scaffold_Factor",0.6047,0.3661,0.2387,0.5326,0.4517,-67.96,-41.87,0.5791,0.3538,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",115
96,3,"Q_0, Q_2, r2","Q_0, Q_2, r2, Scaffold_Factor",0.6047,0.3661,0.2387,0.5326,0.472,-71.96,-50.22,0.5791,0.3538,"Q_0, Q_2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",116
230,4,"Q_0, Q_2, Polarizability, Polar_acc","Q_0, Q_2, Polarizability, Polar_acc, Scaffold_Factor",0.6112,0.3498,0.2614,0.5343,0.4665,-70.5,-46.58,0.5446,0.368,"Q_0, Q_2, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_Benzene, Scaffold_Pyrimidine",117
228,4,"Q_0, Q_2, r2_acc, Polarizability","Q_0, Q_2, r2_acc, Polarizability, Scaffold_Factor",0.6112,0.3498,0.2614,0.5343,0.4665,-70.5,-46.58,0.5446,0.368,"Q_0, Q_2, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_Benzene, Scaffold_Pyrimidine",118
98,3,"Q_0, Q_2, Polarizability","Q_0, Q_2, Polarizability, Scaffold_Factor",0.6112,0.3498,0.2614,0.5343,0.4763,-72.5,-50.75,0.5446,0.368,"Q_0, Q_2, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_Benzene, Scaffold_Pyrimidine",119
370,5,"Q_0, Q_2, r2_acc, Polarizability, Polar_acc","Q_0, Q_2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.6112,0.3498,0.2614,0.5343,0.4562,-68.5,-42.41,0.5446,0.368,"Q_0, Q_2, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_Benzene, Scaffold_Pyrimidine",120
97,3,"Q_0, Q_2, r2_acc","Q_0, Q_2, r2_acc, Scaffold_Factor",0.571,0.3447,0.2263,0.5475,0.4347,-67.53,-45.78,0.6405,0.327,"Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",121
99,3,"Q_0, Q_2, Polar_acc","Q_0, Q_2, Polar_acc, Scaffold_Factor",0.571,0.3447,0.2263,0.5475,0.4347,-67.53,-45.78,0.6405,0.327,"Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",122
25,2,"Q_0, Q_2","Q_0, Q_2, Scaffold_Factor",0.571,0.3447,0.2263,0.5475,0.445,-69.53,-49.96,0.6405,0.327,"Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",123
229,4,"Q_0, Q_2, r2_acc, Polar_acc","Q_0, Q_2, r2_acc, Polar_acc, Scaffold_Factor",0.571,0.3447,0.2263,0.5475,0.424,-65.53,-41.61,0.6405,0.327,"Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",124
183,4,"Monopole, r2, r2_acc, Polar_acc","Monopole, r2, r2_acc, Polar_acc, Scaffold_Factor",0.5852,0.343,0.2422,0.5615,0.4305,-66.26,-42.34,0.678,0.3095,"Monopole, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",125
14,2,"Monopole, r2","Monopole, r2, Scaffold_Factor",0.5852,0.343,0.2422,0.5615,0.4512,-70.26,-50.69,0.678,0.3095,"Monopole, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",126
70,3,"Monopole, r2, Polar_acc","Monopole, r2, Polar_acc, Scaffold_Factor",0.5852,0.343,0.2422,0.5615,0.4411,-68.26,-46.52,0.678,0.3095,"Monopole, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",127
68,3,"Monopole, r2, r2_acc","Monopole, r2, r2_acc, Scaffold_Factor",0.5852,0.343,0.2422,0.5615,0.4411,-68.26,-46.52,0.678,0.3095,"Monopole, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",128
147,4,"Monopole, Dipole_1, r2, Polar_acc","Monopole, Dipole_1, r2, Polar_acc, Scaffold_Factor",0.5895,0.3382,0.2513,0.5622,0.4371,-67.02,-43.1,0.5795,0.3537,"Monopole, Dipole_1, r2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",129
145,4,"Monopole, Dipole_1, r2, r2_acc","Monopole, Dipole_1, r2, r2_acc, Scaffold_Factor",0.5895,0.3382,0.2513,0.5622,0.4371,-67.02,-43.1,0.5795,0.3537,"Monopole, Dipole_1, r2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",130
288,5,"Monopole, Dipole_1, r2, r2_acc, Polar_acc","Monopole, Dipole_1, r2, r2_acc, Polar_acc, Scaffold_Factor",0.5895,0.3382,0.2513,0.5622,0.4263,-65.02,-38.92,0.5795,0.3537,"Monopole, Dipole_1, r2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",131
49,3,"Monopole, Dipole_1, r2","Monopole, Dipole_1, r2, Scaffold_Factor",0.5895,0.3382,0.2513,0.5622,0.4475,-69.02,-47.27,0.5795,0.3537,"Monopole, Dipole_1, r2, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",132
332,5,"Dipole_1, Q_0, Q_2, r2, Polar_acc","Dipole_1, Q_0, Q_2, r2, Polar_acc, Scaffold_Factor",0.6084,0.3326,0.2758,0.5484,0.4525,-68.05,-41.96,0.5473,0.367,"Dipole_1, Q_0, Q_2, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",133
330,5,"Dipole_1, Q_0, Q_2, r2, r2_acc","Dipole_1, Q_0, Q_2, r2, r2_acc, Scaffold_Factor",0.6084,0.3326,0.2758,0.5484,0.4525,-68.05,-41.96,0.5473,0.367,"Dipole_1, Q_0, Q_2, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",134
445,6,"Dipole_1, Q_0, Q_2, r2, r2_acc, Polar_acc","Dipole_1, Q_0, Q_2, r2, r2_acc, Polar_acc, Scaffold_Factor",0.6084,0.3326,0.2758,0.5484,0.4417,-66.05,-37.79,0.5473,0.367,"Dipole_1, Q_0, Q_2, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",135
187,4,"Dipole_1, Q_0, Q_2, r2","Dipole_1, Q_0, Q_2, r2, Scaffold_Factor",0.6084,0.3326,0.2758,0.5484,0.4628,-70.05,-46.13,0.5473,0.367,"Dipole_1, Q_0, Q_2, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",136
71,3,"Monopole, r2_acc, Polarizability","Monopole, r2_acc, Polarizability, Scaffold_Factor",0.5879,0.3318,0.2561,0.5676,0.4425,-68.43,-46.69,0.6635,0.3164,"Monopole, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",137
73,3,"Monopole, Polarizability, Polar_acc","Monopole, Polarizability, Polar_acc, Scaffold_Factor",0.5879,0.3318,0.2561,0.5676,0.4425,-68.43,-46.69,0.6635,0.3164,"Monopole, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",138
16,2,"Monopole, Polarizability","Monopole, Polarizability, Scaffold_Factor",0.5879,0.3318,0.2561,0.5676,0.4526,-70.43,-50.86,0.6635,0.3164,"Monopole, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",139
185,4,"Monopole, r2_acc, Polarizability, Polar_acc","Monopole, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.5879,0.3318,0.2561,0.5676,0.432,-66.43,-42.51,0.6635,0.3164,"Monopole, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",140
308,5,"Monopole, Q_0, r2, r2_acc, Polar_acc","Monopole, Q_0, r2, r2_acc, Polar_acc, Scaffold_Factor",0.5955,0.3273,0.2682,0.5696,0.4294,-65.37,-39.28,0.601,0.3445,"Monopole, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",141
162,4,"Monopole, Q_0, r2, Polar_acc","Monopole, Q_0, r2, Polar_acc, Scaffold_Factor",0.5955,0.3273,0.2682,0.5696,0.4401,-67.37,-43.45,0.601,0.3445,"Monopole, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",142
55,3,"Monopole, Q_0, r2","Monopole, Q_0, r2, Scaffold_Factor",0.5955,0.3273,0.2682,0.5696,0.4505,-69.37,-47.63,0.601,0.3445,"Monopole, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",143
160,4,"Monopole, Q_0, r2, r2_acc","Monopole, Q_0, r2, r2_acc, Scaffold_Factor",0.5955,0.3273,0.2682,0.5696,0.4401,-67.37,-43.45,0.601,0.3445,"Monopole, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",144
365,5,"Q_0, Q_2, C6, r2_acc, Polar_acc","Q_0, Q_2, C6, r2_acc, Polar_acc, Scaffold_Factor",0.6202,0.326,0.2943,0.5411,0.4631,-69.33,-43.24,0.5417,0.3692,"Q_0, Q_2, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_Benzene, Scaffold_Pyrimidine",145
95,3,"Q_0, Q_2, C6","Q_0, Q_2, C6, Scaffold_Factor",0.6202,0.326,0.2943,0.5411,0.483,-73.33,-51.59,0.5417,0.3692,"Q_0, Q_2, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_Benzene, Scaffold_Pyrimidine",146
224,4,"Q_0, Q_2, C6, Polar_acc","Q_0, Q_2, C6, Polar_acc, Scaffold_Factor",0.6202,0.326,0.2943,0.5411,0.4733,-71.33,-47.42,0.5417,0.3692,"Q_0, Q_2, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_Benzene, Scaffold_Pyrimidine",147
222,4,"Q_0, Q_2, C6, r2_acc","Q_0, Q_2, C6, r2_acc, Scaffold_Factor",0.6202,0.326,0.2943,0.5411,0.4733,-71.33,-47.42,0.5417,0.3692,"Q_0, Q_2, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_Benzene, Scaffold_Pyrimidine",148
290,5,"Monopole, Dipole_1, r2_acc, Polarizability, Polar_acc","Monopole, Dipole_1, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.5917,0.3242,0.2675,0.57,0.4269,-65.08,-38.99,0.5726,0.3565,"Monopole, Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",149
148,4,"Monopole, Dipole_1, r2_acc, Polarizability","Monopole, Dipole_1, r2_acc, Polarizability, Scaffold_Factor",0.5917,0.3242,0.2675,0.57,0.4377,-67.08,-43.17,0.5726,0.3565,"Monopole, Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",150
51,3,"Monopole, Dipole_1, Polarizability","Monopole, Dipole_1, Polarizability, Scaffold_Factor",0.5917,0.3242,0.2675,0.57,0.4481,-69.08,-47.34,0.5726,0.3565,"Monopole, Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",151
150,4,"Monopole, Dipole_1, Polarizability, Polar_acc","Monopole, Dipole_1, Polarizability, Polar_acc, Scaffold_Factor",0.5917,0.3242,0.2675,0.57,0.4377,-67.08,-43.17,0.5726,0.3565,"Monopole, Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",152
57,3,"Monopole, Q_0, Polarizability","Monopole, Q_0, Polarizability, Scaffold_Factor",0.5966,0.3241,0.2724,0.5714,0.4511,-69.44,-47.7,0.5972,0.3461,"Monopole, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",153
310,5,"Monopole, Q_0, r2_acc, Polarizability, Polar_acc","Monopole, Q_0, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.5966,0.3241,0.2724,0.5714,0.43,-65.44,-39.35,0.5972,0.3461,"Monopole, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",154
165,4,"Monopole, Q_0, Polarizability, Polar_acc","Monopole, Q_0, Polarizability, Polar_acc, Scaffold_Factor",0.5966,0.3241,0.2724,0.5714,0.4408,-67.44,-43.52,0.5972,0.3461,"Monopole, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",155
163,4,"Monopole, Q_0, r2_acc, Polarizability","Monopole, Q_0, r2_acc, Polarizability, Scaffold_Factor",0.5966,0.3241,0.2724,0.5714,0.4408,-67.44,-43.52,0.5972,0.3461,"Monopole, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",156
299,5,"Monopole, Q_0, Q_2, r2_acc, Polar_acc","Monopole, Q_0, Q_2, r2_acc, Polar_acc, Scaffold_Factor",0.593,0.3203,0.2727,0.5723,0.4411,-66.72,-40.62,0.639,0.3277,"Monopole, Q_0, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",157
53,3,"Monopole, Q_0, Q_2","Monopole, Q_0, Q_2, Scaffold_Factor",0.593,0.3203,0.2727,0.5723,0.4618,-70.72,-48.97,0.639,0.3277,"Monopole, Q_0, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",158
153,4,"Monopole, Q_0, Q_2, r2_acc","Monopole, Q_0, Q_2, r2_acc, Scaffold_Factor",0.593,0.3203,0.2727,0.5723,0.4516,-68.72,-44.8,0.639,0.3277,"Monopole, Q_0, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",159
155,4,"Monopole, Q_0, Q_2, Polar_acc","Monopole, Q_0, Q_2, Polar_acc, Scaffold_Factor",0.593,0.3203,0.2727,0.5723,0.4516,-68.72,-44.8,0.639,0.3277,"Monopole, Q_0, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",160
105,3,"Q_0, r2, Polarizability","Q_0, r2, Polarizability, Scaffold_Factor",0.5981,0.3192,0.2789,0.5742,0.4521,-69.55,-47.81,0.5915,0.3486,"r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",161
239,4,"Q_0, r2, Polarizability, Polar_acc","Q_0, r2, Polarizability, Polar_acc, Scaffold_Factor",0.5981,0.3192,0.2789,0.5742,0.4417,-67.55,-43.63,0.5915,0.3486,"r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",162
237,4,"Q_0, r2, r2_acc, Polarizability","Q_0, r2, r2_acc, Polarizability, Scaffold_Factor",0.5981,0.3192,0.2789,0.5742,0.4417,-67.55,-43.63,0.5915,0.3486,"r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",163
375,5,"Q_0, r2, r2_acc, Polarizability, Polar_acc","Q_0, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.5981,0.3192,0.2789,0.5742,0.431,-65.55,-39.46,0.5915,0.3486,"r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",164
126,3,"r2, r2_acc, Polarizability","r2, r2_acc, Polarizability, Scaffold_Factor",0.5926,0.3118,0.2808,0.578,0.4451,-68.73,-46.99,0.6299,0.3318,"r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",165
41,2,"r2, Polarizability","r2, Polarizability, Scaffold_Factor",0.5926,0.3118,0.2808,0.578,0.4552,-70.73,-51.16,0.6299,0.3318,"r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",166
128,3,"r2, Polarizability, Polar_acc","r2, Polarizability, Polar_acc, Scaffold_Factor",0.5926,0.3118,0.2808,0.578,0.4451,-68.73,-46.99,0.6299,0.3318,"r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",167
255,4,"r2, r2_acc, Polarizability, Polar_acc","r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.5926,0.3118,0.2808,0.578,0.4346,-66.73,-42.81,0.6299,0.3318,"r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",168
204,4,"Dipole_1, Q_2, C6, Polar_acc","Dipole_1, Q_2, C6, Polar_acc, Scaffold_Factor",0.6095,0.3104,0.2991,0.5664,0.4622,-69.99,-46.07,0.6376,0.3283,"Dipole_1, Q_2, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",169
202,4,"Dipole_1, Q_2, C6, r2_acc","Dipole_1, Q_2, C6, r2_acc, Scaffold_Factor",0.6095,0.3104,0.2991,0.5664,0.4622,-69.99,-46.07,0.6376,0.3283,"Dipole_1, Q_2, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",170
350,5,"Dipole_1, Q_2, C6, r2_acc, Polar_acc","Dipole_1, Q_2, C6, r2_acc, Polar_acc, Scaffold_Factor",0.6095,0.3104,0.2991,0.5664,0.4519,-67.99,-41.89,0.6376,0.3283,"Dipole_1, Q_2, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",171
80,3,"Dipole_1, Q_2, C6","Dipole_1, Q_2, C6, Scaffold_Factor",0.6095,0.3104,0.2991,0.5664,0.4722,-71.99,-50.24,0.6376,0.3283,"Dipole_1, Q_2, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",172
325,5,"Monopole, r2, r2_acc, Polarizability, Polar_acc","Monopole, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.6,0.3088,0.2913,0.5787,0.4319,-65.66,-39.57,0.5995,0.3451,"Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",173
184,4,"Monopole, r2, Polarizability, Polar_acc","Monopole, r2, Polarizability, Polar_acc, Scaffold_Factor",0.6,0.3088,0.2913,0.5787,0.4427,-67.66,-43.74,0.5995,0.3451,"Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",174
69,3,"Monopole, r2, Polarizability","Monopole, r2, Polarizability, Scaffold_Factor",0.6,0.3088,0.2913,0.5787,0.453,-69.66,-47.92,0.5995,0.3451,"Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",175
182,4,"Monopole, r2, r2_acc, Polarizability","Monopole, r2, r2_acc, Polarizability, Scaffold_Factor",0.6,0.3088,0.2913,0.5787,0.4427,-67.66,-43.74,0.5995,0.3451,"Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",176
67,3,"Monopole, C6, Polar_acc","Monopole, C6, Polar_acc, Scaffold_Factor",0.594,0.307,0.287,0.5798,0.4461,-68.85,-47.1,0.6691,0.3137,"Monopole, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",177
65,3,"Monopole, C6, r2_acc","Monopole, C6, r2_acc, Scaffold_Factor",0.594,0.307,0.287,0.5798,0.4461,-68.85,-47.1,0.6691,0.3137,"Monopole, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",178
13,2,"Monopole, C6","Monopole, C6, Scaffold_Factor",0.594,0.307,0.287,0.5798,0.4562,-70.85,-51.28,0.6691,0.3137,"Monopole, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",179
180,4,"Monopole, C6, r2_acc, Polar_acc","Monopole, C6, r2_acc, Polar_acc, Scaffold_Factor",0.594,0.307,0.287,0.5798,0.4356,-66.85,-42.93,0.6691,0.3137,"Monopole, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",180
265,5,"Monopole, Dipole_1, Q_0, r2, r2_acc","Monopole, Dipole_1, Q_0, r2, r2_acc, Scaffold_Factor",0.5994,0.3065,0.2929,0.5788,0.4342,-65.92,-39.83,0.5193,0.3781,"Monopole, Dipole_1, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",181
267,5,"Monopole, Dipole_1, Q_0, r2, Polar_acc","Monopole, Dipole_1, Q_0, r2, Polar_acc, Scaffold_Factor",0.5994,0.3065,0.2929,0.5788,0.4342,-65.92,-39.83,0.5193,0.3781,"Monopole, Dipole_1, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",182
